K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,predictor,mean_loss,se_loss,median_loss,mean_ratio_to_rate,reps
100,9474,2,10,1.0,5.78,571.9763970796064,0.46296951700985195,support-oracle,0.020608199793349602,0.0,0.020608199793349602,0.04451308139345827,1
100,1062,2,10,10.0,5.95,48.21675504332409,0.4733975684167132,MLE,0.01949630372784117,0.0,0.01949630372784117,0.04118378510698082,1
100,1062,2,10,10.0,5.95,48.21675504332409,0.4733975684167132,adaptive,0.00824990656497163,0.0,0.00824990656497163,0.017427015082826878,1
100,1062,2,10,10.0,5.95,48.21675504332409,0.4733975684167132,add-half,0.28538188033381956,0.0,0.28538188033381956,0.6028376556480517,1
100,1062,2,10,10.0,5.95,48.21675504332409,0.4733975684167132,add-one,0.5064968893050504,0.0,0.5064968893050504,1.0699186542065235,1
100,1062,2,10,10.0,5.95,48.21675504332409,0.4733975684167132,cesaro,0.0374264944414382,0.0,0.0374264944414382,0.07905932970169617,1
100,1062,2,10,10.0,5.95,48.21675504332409,0.4733975684167132,support-oracle,0.014394686454208676,0.0,0.014394686454208676,0.030407182914673533,1
100,8948,2,10,1.0,5.78,571.7001056648003,0.4863601645622837,MLE,0.033290155070701974,0.0,0.033290155070701974,0.06844753640681608,1
100,8948,2,10,1.0,5.78,571.7001056648003,0.4863601645622837,adaptive,0.14941176467145323,0.0,0.14941176467145323,0.3072039520463634,1
100,8948,2,10,1.0,5.78,571.7001056648003,0.4863601645622837,add-half,0.8019139685496994,0.0,0.8019139685496994,1.6488068451728752,1
100,8948,2,10,1.0,5.78,571.7001056648003,0.4863601645622837,add-one,1.1877285512922382,0.0,1.1877285512922382,2.4420761358224614,1
100,8948,2,10,1.0,5.78,571.7001056648003,0.4863601645622837,cesaro,0.39213696184278035,0.0,0.39213696184278035,0.8062686675741573,1
100,8948,2,10,1.0,5.78,571.7001056648003,0.4863601645622837,support-oracle,0.025879128183986414,0.0,0.025879128183986414,0.05320980226099975,1
100,8423,2,10,1.0,5.78,571.4078055787612,0.5123780761816255,MLE,0.08219789691624863,0.0,0.08219789691624863,0.16042430528801838,1
100,8423,2,10,1.0,5.78,571.4078055787612,0.5123780761816255,adaptive,0.2625800485433596,0.0,0.2625800485433596,0.5124732316811335,1
100,8423,2,10,1.0,5.78,571.4078055787612,0.5123780761816255,add-half,0.9091661686149213,0.0,0.9091661686149213,1.7744048991913624,1
100,8423,2,10,1.0,5.78,571.4078055787612,0.5123780761816255,add-one,1.2891643354874207,0.0,1.2891643354874207,2.5160411723596923,1
100,8423,2,10,1.0,5.78,571.4078055787612,0.5123780761816255,cesaro,0.45237202307388313,0.0,0.45237202307388313,0.8828871571654217,1
100,8423,2,10,1.0,5.78,571.4078055787612,0.5123780761816255,support-oracle,0.07197961783203803,0.0,0.07197961783203803,0.14048145535119075,1
100,7897,2,10,1.0,5.78,571.0700986175325,0.5416057638472423,MLE,0.04930399563112099,0.0,0.04930399563112099,0.09103299654880885,1
100,7897,2,10,1.0,5.78,571.0700986175325,0.5416057638472423,adaptive,0.1262217769785556,0.0,0.1262217769785556,0.23305102235609873,1
100,7897,2,10,1.0,5.78,571.0700986175325,0.5416057638472423,add-half,0.7247393284273783,0.0,0.7247393284273783,1.3381307526701065,1
100,7897,2,10,1.0,5.78,571.0700986175325,0.5416057638472423,add-one,1.1001562063783967,0.0,1.1001562063783967,2.031286001396195,1
100,7897,2,10,1.0,5.78,571.0700986175325,0.5416057638472423,cesaro,0.20515482514307357,0.0,0.20515482514307357,0.3787899591130212,1
100,7897,2,10,1.0,5.78,571.0700986175325,0.5416057638472423,support-oracle,0.051794855184952214,0.0,0.051794855184952214,0.09563202359042977,1
100,7371,2,10,1.0,5.78,570.695855388037,0.5746395644944772,MLE,0.02971855200378988,0.0,0.02971855200378988,0.05171685668725914,1
100,7371,2,10,1.0,5.78,570.695855388037,0.5746395644944772,adaptive,0.09263699768742101,0.0,0.09263699768742101,0.16120887493870314,1
100,7371,2,10,1.0,5.78,570.695855388037,0.5746395644944772,add-half,0.32888712708247847,0.0,0.32888712708247847,0.5723363781465475,1
100,7371,2,10,1.0,5.78,570.695855388037,0.5746395644944772,add-one,0.5431518721358025,0.0,0.5431518721358025,0.9452044476151323,1
100,7371,2,10,1.0,5.78,570.695855388037,0.5746395644944772,cesaro,0.24040262170219842,0.0,0.24040262170219842,0.4183537586968725,1
100,7371,2,10,1.0,5.78,570.695855388037,0.5746395644944772,support-oracle,0.02163495843660037,0.0,0.02163495843660037,0.03764961512114661,1
100,6845,2,10,1.0,5.78,570.2123503288088,0.6122469917949682,MLE,0.033686227105660306,0.0,0.033686227105660306,0.05502064943904418,1
100,6845,2,10,1.0,5.78,570.2123503288088,0.6122469917949682,adaptive,0.13060222460024368,0.0,0.13060222460024368,0.21331623732008517,1
100,6845,2,10,1.0,5.78,570.2123503288088,0.6122469917949682,add-half,0.5586897293492907,0.0,0.5586897293492907,0.9125234371692708,1
100,6845,2,10,1.0,5.78,570.2123503288088,0.6122469917949682,add-one,0.8704378631681626,0.0,0.8704378631681626,1.4217103143557108,1
100,6845,2,10,1.0,5.78,570.2123503288088,0.6122469917949682,cesaro,0.29014610311222355,0.0,0.29014610311222355,0.47390368103170505,1
