K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,rep,predictor,loss
100,7897,2,10,10.0,5.95,72.80572285119945,0.10702809543478917,1,MLE,0.019218596379924284
100,7897,2,10,10.0,5.95,72.80572285119945,0.10702809543478917,1,add-one,0.08439061561751986
100,7897,2,10,10.0,5.95,72.80572285119945,0.10702809543478917,1,add-half,0.04335139754825762
100,7897,2,10,10.0,5.95,72.80572285119945,0.10702809543478917,1,adaptive,0.004487011187906717
100,7897,2,10,10.0,5.95,72.80572285119945,0.10702809543478917,1,cesaro,0.008338088376393105
100,7897,2,10,10.0,5.95,72.80572285119945,0.10702809543478917,1,support-oracle,0.00022989066089397004
100,8423,2,10,10.0,5.95,73.5920733918771,0.10180385698966463,1,MLE,0.0009036713113807727
100,8423,2,10,10.0,5.95,73.5920733918771,0.10180385698966463,1,add-one,0.08035948536664086
100,8423,2,10,10.0,5.95,73.5920733918771,0.10180385698966463,1,add-half,0.041267927171593104
100,8423,2,10,10.0,5.95,73.5920733918771,0.10180385698966463,1,adaptive,0.0022658577650933108
100,8423,2,10,10.0,5.95,73.5920733918771,0.10180385698966463,1,cesaro,0.0073098967999064655
100,8423,2,10,10.0,5.95,73.5920733918771,0.10180385698966463,1,support-oracle,0.002500185844738813
100,8948,2,10,10.0,5.95,74.37692896954957,0.0971790442479112,1,MLE,0.0008128263863398507
100,8948,2,10,10.0,5.95,74.37692896954957,0.0971790442479112,1,add-one,0.07568438965101443
100,8948,2,10,10.0,5.95,74.37692896954957,0.0971790442479112,1,add-half,0.03879443733269271
100,8948,2,10,10.0,5.95,74.37692896954957,0.0971790442479112,1,adaptive,0.0020769888749632695
100,8948,2,10,10.0,5.95,74.37692896954957,0.0971790442479112,1,cesaro,0.0067827635391862744
100,8948,2,10,10.0,5.95,74.37692896954957,0.0971790442479112,1,support-oracle,0.002285528275795408
100,9474,2,10,10.0,5.95,75.16327951022713,0.09304031289120807,1,MLE,0.00030810436629952166
100,9474,2,10,10.0,5.95,75.16327951022713,0.09304031289120807,1,add-one,0.07075165085399104
100,9474,2,10,10.0,5.95,75.16327951022713,0.09304031289120807,1,add-half,0.035954218765452774
100,9474,2,10,10.0,5.95,75.16327951022713,0.09304031289120807,1,adaptive,0.001475543678603669
100,9474,2,10,10.0,5.95,75.16327951022713,0.09304031289120807,1,cesaro,0.00690788037817011
100,9474,2,10,10.0,5.95,75.16327951022713,0.09304031289120807,1,support-oracle,0.0006823772459570183
100,10000,2,10,10.0,5.95,75.91850093038775,0.08929048145232578,1,MLE,0.019218596379924284
100,10000,2,10,10.0,5.95,75.91850093038775,0.08929048145232578,1,add-one,1.1591261293781578
100,10000,2,10,10.0,5.95,75.91850093038775,0.08929048145232578,1,add-half,0.744446253040981
100,10000,2,10,10.0,5.95,75.91850093038775,0.08929048145232578,1,adaptive,0.022692074448617
100,10000,2,10,10.0,5.95,75.91850093038775,0.08929048145232578,1,cesaro,0.02302066662385501
100,10000,2,10,10.0,5.95,75.91850093038775,0.08929048145232578,1,support-oracle,0.00781396054129665
1000,10,2,10,1.0,6.082,9.99999999999999,13.512925464970216,1,MLE,5.326007892191157
1000,10,2,10,1.0,6.082,9.99999999999999,13.512925464970216,1,add-one,5.326007892191157
1000,10,2,10,1.0,6.082,9.99999999999999,13.512925464970216,1,add-half,5.326007892191157
1000,10,2,10,1.0,6.082,9.99999999999999,13.512925464970216,1,adaptive,5.326007892191157
1000,10,2,10,1.0,6.082,9.99999999999999,13.512925464970216,1,cesaro,5.326007892191157
1000,10,2,10,1.0,6.082,9.99999999999999,13.512925464970216,1,support-oracle,0.21001208243707498
1000,536,2,10,1.0,6.082,535.0652061256895,9.518238494342606,1,MLE,24.064931267624694
1000,536,2,10,1.0,6.082,535.0652061256895,9.518238494342606,1,add-one,4.875506963998921
1000,536,2,10,1.0,6.082,535.0652061256895,9.518238494342606,1,add-half,4.853433342577604
1000,536,2,10,1.0,6.082,535.0652061256895,9.518238494342606,1,adaptive,5.21396880335365
1000,536,2,10,1.0,6.082,535.0652061256895,9.518238494342606,1,cesaro,5.195987673000868
1000,536,2,10,1.0,6.082,535.0652061256895,9.518238494342606,1,support-oracle,0.42858671072079535
1000,1062,2,10,1.0,6.082,1042.0812808988808,8.71881472867254,1,MLE,19.1003644527389
1000,1062,2,10,1.0,6.082,1042.0812808988808,8.71881472867254,1,add-one,5.724791006590734
1000,1062,2,10,1.0,6.082,1042.0812808988808,8.71881472867254,1,add-half,5.615208115799915
