K,n,max_support,avg_row_support,s_eff,rate,rep,predictor,loss
200,500,20,10.06,459.7791162972965,6.022876945094221,81,support-oracle,0.14763617968488196
200,500,20,10.06,459.7791162972965,6.022876945094221,82,MLE,16.883510348558413
200,500,20,10.06,459.7791162972965,6.022876945094221,82,add-one,2.1241997410676077
200,500,20,10.06,459.7791162972965,6.022876945094221,82,add-half,2.0312703145175885
200,500,20,10.06,459.7791162972965,6.022876945094221,82,adaptive,1.9348972636855328
200,500,20,10.06,459.7791162972965,6.022876945094221,82,cesaro,2.026653735672658
200,500,20,10.06,459.7791162972965,6.022876945094221,82,support-oracle,0.14041994264530278
200,500,20,10.06,459.7791162972965,6.022876945094221,83,MLE,17.49347042799253
200,500,20,10.06,459.7791162972965,6.022876945094221,83,add-one,2.481020612640402
200,500,20,10.06,459.7791162972965,6.022876945094221,83,add-half,2.3845915247523144
200,500,20,10.06,459.7791162972965,6.022876945094221,83,adaptive,2.2290284652857735
200,500,20,10.06,459.7791162972965,6.022876945094221,83,cesaro,2.2049428721384783
200,500,20,10.06,459.7791162972965,6.022876945094221,83,support-oracle,0.1380958984093117
200,500,20,10.06,459.7791162972965,6.022876945094221,84,MLE,12.1120883656705
200,500,20,10.06,459.7791162972965,6.022876945094221,84,add-one,2.1360576851252167
200,500,20,10.06,459.7791162972965,6.022876945094221,84,add-half,1.9620447793397067
200,500,20,10.06,459.7791162972965,6.022876945094221,84,adaptive,1.6445388334959579
200,500,20,10.06,459.7791162972965,6.022876945094221,84,cesaro,1.717257887475856
200,500,20,10.06,459.7791162972965,6.022876945094221,84,support-oracle,0.23927818159860248
200,500,20,10.06,459.7791162972965,6.022876945094221,85,MLE,2.9957322735539895
200,500,20,10.06,459.7791162972965,6.022876945094221,85,add-one,2.9957322735539895
200,500,20,10.06,459.7791162972965,6.022876945094221,85,add-half,2.9957322735539895
200,500,20,10.06,459.7791162972965,6.022876945094221,85,adaptive,2.9957322735539895
200,500,20,10.06,459.7791162972965,6.022876945094221,85,cesaro,2.995732273554003
200,500,20,10.06,459.7791162972965,6.022876945094221,85,support-oracle,0.0
200,500,20,10.06,459.7791162972965,6.022876945094221,86,MLE,20.49537898050774
200,500,20,10.06,459.7791162972965,6.022876945094221,86,add-one,3.555237559512986
200,500,20,10.06,459.7791162972965,6.022876945094221,86,add-half,3.479107327233483
200,500,20,10.06,459.7791162972965,6.022876945094221,86,adaptive,3.321365653062066
200,500,20,10.06,459.7791162972965,6.022876945094221,86,cesaro,3.129113339769731
200,500,20,10.06,459.7791162972965,6.022876945094221,86,support-oracle,0.1167497788875913
200,500,20,10.06,459.7791162972965,6.022876945094221,87,MLE,22.097701934956653
200,500,20,10.06,459.7791162972965,6.022876945094221,87,add-one,3.1372199688092466
200,500,20,10.06,459.7791162972965,6.022876945094221,87,add-half,3.091499619637856
200,500,20,10.06,459.7791162972965,6.022876945094221,87,adaptive,3.2491098919207615
200,500,20,10.06,459.7791162972965,6.022876945094221,87,cesaro,2.9515179572730124
200,500,20,10.06,459.7791162972965,6.022876945094221,87,support-oracle,0.08581701523069585
200,500,20,10.06,459.7791162972965,6.022876945094221,88,MLE,23.080902840630106
200,500,20,10.06,459.7791162972965,6.022876945094221,88,add-one,2.5490448949195357
200,500,20,10.06,459.7791162972965,6.022876945094221,88,add-half,2.526976677054454
200,500,20,10.06,459.7791162972965,6.022876945094221,88,adaptive,2.9298606854685
200,500,20,10.06,459.7791162972965,6.022876945094221,88,cesaro,2.637330173296163
200,500,20,10.06,459.7791162972965,6.022876945094221,88,support-oracle,0.0519223237094657
200,500,20,10.06,459.7791162972965,6.022876945094221,89,MLE,0.020410997456129287
200,500,20,10.06,459.7791162972965,6.022876945094221,89,add-one,2.7183598447035777
200,500,20,10.06,459.7791162972965,6.022876945094221,89,add-half,2.2296591544877646
200,500,20,10.06,459.7791162972965,6.022876945094221,89,adaptive,0.34858579709542226
200,500,20,10.06,459.7791162972965,6.022876945094221,89,cesaro,0.8067920352483517
200,500,20,10.06,459.7791162972965,6.022876945094221,89,support-oracle,0.0140854384833482
200,500,20,10.06,459.7791162972965,6.022876945094221,90,MLE,2.5902671654458254
200,500,20,10.06,459.7791162972965,6.022876945094221,90,add-one,2.5902671654458254
200,500,20,10.06,459.7791162972965,6.022876945094221,90,add-half,2.5902671654458254
200,500,20,10.06,459.7791162972965,6.022876945094221,90,adaptive,2.5902671654458254
200,500,20,10.06,459.7791162972965,6.022876945094221,90,cesaro,2.5902671654458387
200,500,20,10.06,459.7791162972965,6.022876945094221,90,support-oracle,0.0
200,500,20,10.06,459.7791162972965,6.022876945094221,91,MLE,2.9004220937496648
200,500,20,10.06,459.7791162972965,6.022876945094221,91,add-one,2.9004220937496648
200,500,20,10.06,459.7791162972965,6.022876945094221,91,add-half,2.9004220937496648
200,500,20,10.06,459.7791162972965,6.022876945094221,91,adaptive,2.9004220937496648
200,500,20,10.06,459.7791162972965,6.022876945094221,91,cesaro,2.900422093749678
200,500,20,10.06,459.7791162972965,6.022876945094221,91,support-oracle,4.440892098500626e-16
200,500,20,10.06,459.7791162972965,6.022876945094221,92,MLE,8.573826203879372
200,500,20,10.06,459.7791162972965,6.022876945094221,92,add-one,3.747557288359798
200,500,20,10.06,459.7791162972965,6.022876945094221,92,add-half,3.4870995127306994
200,500,20,10.06,459.7791162972965,6.022876945094221,92,adaptive,1.8161052472123658
200,500,20,10.06,459.7791162972965,6.022876945094221,92,cesaro,2.477789961581217
200,500,20,10.06,459.7791162972965,6.022876945094221,92,support-oracle,0.114889667941797
200,500,20,10.06,459.7791162972965,6.022876945094221,93,MLE,8.573826203879372
200,500,20,10.06,459.7791162972965,6.022876945094221,93,add-one,3.747557288359798
200,500,20,10.06,459.7791162972965,6.022876945094221,93,add-half,3.4870995127306994
200,500,20,10.06,459.7791162972965,6.022876945094221,93,adaptive,1.8161052472123658
200,500,20,10.06,459.7791162972965,6.022876945094221,93,cesaro,1.9096294870468478
200,500,20,10.06,459.7791162972965,6.022876945094221,93,support-oracle,0.114889667941797
200,500,20,10.06,459.7791162972965,6.022876945094221,94,MLE,2.407945608651871
200,500,20,10.06,459.7791162972965,6.022876945094221,94,add-one,2.407945608651871
200,500,20,10.06,459.7791162972965,6.022876945094221,94,add-half,2.407945608651871
200,500,20,10.06,459.7791162972965,6.022876945094221,94,adaptive,2.407945608651871
200,500,20,10.06,459.7791162972965,6.022876945094221,94,cesaro,2.4079456086518842
200,500,20,10.06,459.7791162972965,6.022876945094221,94,support-oracle,-8.881784197001252e-16
200,500,20,10.06,459.7791162972965,6.022876945094221,95,MLE,13.122363377603339
200,500,20,10.06,459.7791162972965,6.022876945094221,95,add-one,3.661773913701979
200,500,20,10.06,459.7791162972965,6.022876945094221,95,add-half,3.3809644153812988
200,500,20,10.06,459.7791162972965,6.022876945094221,95,adaptive,3.0056254240034126
200,500,20,10.06,459.7791162972965,6.022876945094221,95,cesaro,2.7868987728902144
200,500,20,10.06,459.7791162972965,6.022876945094221,95,support-oracle,0.663435470324545
200,500,20,10.06,459.7791162972965,6.022876945094221,96,MLE,0.03926101208246391
200,500,20,10.06,459.7791162972965,6.022876945094221,96,add-one,2.878940442556001
200,500,20,10.06,459.7791162972965,6.022876945094221,96,add-half,2.368358561179101
200,500,20,10.06,459.7791162972965,6.022876945094221,96,adaptive,0.32154223679438365
200,500,20,10.06,459.7791162972965,6.022876945094221,96,cesaro,0.7597292118875152
200,500,20,10.06,459.7791162972965,6.022876945094221,96,support-oracle,0.02838593611343576
200,500,20,10.06,459.7791162972965,6.022876945094221,97,MLE,21.754095756281448
200,500,20,10.06,459.7791162972965,6.022876945094221,97,add-one,2.32329202841073
200,500,20,10.06,459.7791162972965,6.022876945094221,97,add-half,2.28705717749885
200,500,20,10.06,459.7791162972965,6.022876945094221,97,adaptive,2.7732127058093408
200,500,20,10.06,459.7791162972965,6.022876945094221,97,cesaro,2.4817491556911904
200,500,20,10.06,459.7791162972965,6.022876945094221,97,support-oracle,0.13723483905721512
200,500,20,10.06,459.7791162972965,6.022876945094221,98,MLE,0.04872750358969613
200,500,20,10.06,459.7791162972965,6.022876945094221,98,add-one,3.2609404378382436
200,500,20,10.06,459.7791162972965,6.022876945094221,98,add-half,2.809332537537256
200,500,20,10.06,459.7791162972965,6.022876945094221,98,adaptive,0.5087869185813783
200,500,20,10.06,459.7791162972965,6.022876945094221,98,cesaro,2.494584873076783
200,500,20,10.06,459.7791162972965,6.022876945094221,98,support-oracle,0.02717436428132336
200,500,20,10.06,459.7791162972965,6.022876945094221,99,MLE,1.9399926109997523e-10
200,500,20,10.06,459.7791162972965,6.022876945094221,99,add-one,2.842969519001581
200,500,20,10.06,459.7791162972965,6.022876945094221,99,add-half,2.4662145167758482
200,500,20,10.06,459.7791162972965,6.022876945094221,99,adaptive,0.6635883783184009
200,500,20,10.06,459.7791162972965,6.022876945094221,99,cesaro,1.42766435529211
200,500,20,10.06,459.7791162972965,6.022876945094221,99,support-oracle,-2.220446049250313e-16
200,500,20,10.06,459.7791162972965,6.022876945094221,100,MLE,13.644503010677631
200,500,20,10.06,459.7791162972965,6.022876945094221,100,add-one,2.2158104997165338
200,500,20,10.06,459.7791162972965,6.022876945094221,100,add-half,2.0674102612862595
200,500,20,10.06,459.7791162972965,6.022876945094221,100,adaptive,1.7861666366286708
200,500,20,10.06,459.7791162972965,6.022876945094221,100,cesaro,1.928426319593345
200,500,20,10.06,459.7791162972965,6.022876945094221,100,support-oracle,0.2092757231133331
200,500,40,19.865,489.6289068043296,6.290700577214882,1,MLE,19.160757885420235
200,500,40,19.865,489.6289068043296,6.290700577214882,1,add-one,1.5906649275422375
200,500,40,19.865,489.6289068043296,6.290700577214882,1,add-half,1.5472125342512313
200,500,40,19.865,489.6289068043296,6.290700577214882,1,adaptive,1.7397990531267227
200,500,40,19.865,489.6289068043296,6.290700577214882,1,cesaro,1.7512210661106606
200,500,40,19.865,489.6289068043296,6.290700577214882,1,support-oracle,0.11306215195370228
200,500,40,19.865,489.6289068043296,6.290700577214882,2,MLE,23.131493574142237
200,500,40,19.865,489.6289068043296,6.290700577214882,2,add-one,2.487394487034298
200,500,40,19.865,489.6289068043296,6.290700577214882,2,add-half,2.4670157071196672
200,500,40,19.865,489.6289068043296,6.290700577214882,2,adaptive,2.8874192681145083
200,500,40,19.865,489.6289068043296,6.290700577214882,2,cesaro,2.4589679463651453
200,500,40,19.865,489.6289068043296,6.290700577214882,2,support-oracle,0.04911976761462622
200,500,40,19.865,489.6289068043296,6.290700577214882,3,MLE,23.232317867701717
200,500,40,19.865,489.6289068043296,6.290700577214882,3,add-one,2.3223844983368487
200,500,40,19.865,489.6289068043296,6.290700577214882,3,add-half,2.3060070188311803
200,500,40,19.865,489.6289068043296,6.290700577214882,3,adaptive,2.7679042569910637
200,500,40,19.865,489.6289068043296,6.290700577214882,3,cesaro,2.286158571379614
200,500,40,19.865,489.6289068043296,6.290700577214882,3,support-oracle,0.04226175915339825
200,500,40,19.865,489.6289068043296,6.290700577214882,4,MLE,23.308789697267805
200,500,40,19.865,489.6289068043296,6.290700577214882,4,add-one,1.8790026203782584
200,500,40,19.865,489.6289068043296,6.290700577214882,4,add-half,1.8704499061167774
200,500,40,19.865,489.6289068043296,6.290700577214882,4,adaptive,2.4134903351771935
200,500,40,19.865,489.6289068043296,6.290700577214882,4,cesaro,1.89465107951481
200,500,40,19.865,489.6289068043296,6.290700577214882,4,support-oracle,0.027918111515299326
200,500,40,19.865,489.6289068043296,6.290700577214882,5,MLE,16.397872214733667
200,500,40,19.865,489.6289068043296,6.290700577214882,5,add-one,2.6021642838695667
200,500,40,19.865,489.6289068043296,6.290700577214882,5,add-half,2.486427333690614
200,500,40,19.865,489.6289068043296,6.290700577214882,5,adaptive,2.195949353078539
200,500,40,19.865,489.6289068043296,6.290700577214882,5,cesaro,2.292081375855209
200,500,40,19.865,489.6289068043296,6.290700577214882,5,support-oracle,0.14462152754328716
200,500,40,19.865,489.6289068043296,6.290700577214882,6,MLE,20.495378980507752
200,500,40,19.865,489.6289068043296,6.290700577214882,6,add-one,3.555237559512986
200,500,40,19.865,489.6289068043296,6.290700577214882,6,add-half,3.479107327233483
200,500,40,19.865,489.6289068043296,6.290700577214882,6,adaptive,3.321365653062066
200,500,40,19.865,489.6289068043296,6.290700577214882,6,cesaro,3.1269095005638983
200,500,40,19.865,489.6289068043296,6.290700577214882,6,support-oracle,0.1167497788875913
200,500,40,19.865,489.6289068043296,6.290700577214882,7,MLE,15.057770526548758
200,500,40,19.865,489.6289068043296,6.290700577214882,7,add-one,2.491465552230738
200,500,40,19.865,489.6289068043296,6.290700577214882,7,add-half,2.3596149853066577
200,500,40,19.865,489.6289068043296,6.290700577214882,7,adaptive,1.9982182409140186
200,500,40,19.865,489.6289068043296,6.290700577214882,7,cesaro,2.068434994789215
200,500,40,19.865,489.6289068043296,6.290700577214882,7,support-oracle,0.14800167051834023
200,500,40,19.865,489.6289068043296,6.290700577214882,8,MLE,23.080902840630113
200,500,40,19.865,489.6289068043296,6.290700577214882,8,add-one,2.5490448949195357
200,500,40,19.865,489.6289068043296,6.290700577214882,8,add-half,2.526976677054454
200,500,40,19.865,489.6289068043296,6.290700577214882,8,adaptive,2.9298606854685
200,500,40,19.865,489.6289068043296,6.290700577214882,8,cesaro,2.4774896003089064
200,500,40,19.865,489.6289068043296,6.290700577214882,8,support-oracle,0.0519223237094657
200,500,40,19.865,489.6289068043296,6.290700577214882,9,MLE,4.199705077879926
200,500,40,19.865,489.6289068043296,6.290700577214882,9,add-one,4.199705077879926
200,500,40,19.865,489.6289068043296,6.290700577214882,9,add-half,4.199705077879926
200,500,40,19.865,489.6289068043296,6.290700577214882,9,adaptive,4.199705077879926
200,500,40,19.865,489.6289068043296,6.290700577214882,9,cesaro,4.199705077879939
200,500,40,19.865,489.6289068043296,6.290700577214882,9,support-oracle,0.0
200,500,40,19.865,489.6289068043296,6.290700577214882,10,MLE,21.23505219345792
200,500,40,19.865,489.6289068043296,6.290700577214882,10,add-one,1.9998479029844964
200,500,40,19.865,489.6289068043296,6.290700577214882,10,add-half,1.9663957552423041
200,500,40,19.865,489.6289068043296,6.290700577214882,10,adaptive,2.393558935906
200,500,40,19.865,489.6289068043296,6.290700577214882,10,cesaro,2.2268233210429798
200,500,40,19.865,489.6289068043296,6.290700577214882,10,support-oracle,0.12536523700746782
200,500,40,19.865,489.6289068043296,6.290700577214882,11,MLE,23.25897174907669
200,500,40,19.865,489.6289068043296,6.290700577214882,11,add-one,1.6219702572996928
200,500,40,19.865,489.6289068043296,6.290700577214882,11,add-half,1.616536505408269
200,500,40,19.865,489.6289068043296,6.290700577214882,11,adaptive,2.1919207238486216
200,500,40,19.865,489.6289068043296,6.290700577214882,11,cesaro,1.7516455031587892
200,500,40,19.865,489.6289068043296,6.290700577214882,11,support-oracle,0.021840874711373637
200,500,40,19.865,489.6289068043296,6.290700577214882,12,MLE,4.191019077885095
200,500,40,19.865,489.6289068043296,6.290700577214882,12,add-one,2.890916531076878
200,500,40,19.865,489.6289068043296,6.290700577214882,12,add-half,2.5641789609262013
200,500,40,19.865,489.6289068043296,6.290700577214882,12,adaptive,1.0868923541026403
200,500,40,19.865,489.6289068043296,6.290700577214882,12,cesaro,1.5921700833229622
200,500,40,19.865,489.6289068043296,6.290700577214882,12,support-oracle,0.09796444415035288
200,500,40,19.865,489.6289068043296,6.290700577214882,13,MLE,12.573057233267273
200,500,40,19.865,489.6289068043296,6.290700577214882,13,add-one,3.1748729195337595
200,500,40,19.865,489.6289068043296,6.290700577214882,13,add-half,2.986810555227471
200,500,40,19.865,489.6289068043296,6.290700577214882,13,adaptive,2.092408232693088
200,500,40,19.865,489.6289068043296,6.290700577214882,13,cesaro,2.1754558203636676
200,500,40,19.865,489.6289068043296,6.290700577214882,13,support-oracle,0.1438410362258904
200,500,40,19.865,489.6289068043296,6.290700577214882,14,MLE,20.503673040844923
200,500,40,19.865,489.6289068043296,6.290700577214882,14,add-one,1.61842352858068
200,500,40,19.865,489.6289068043296,6.290700577214882,14,add-half,1.5877284979829578
200,500,40,19.865,489.6289068043296,6.290700577214882,14,adaptive,1.8787125713956114
200,500,40,19.865,489.6289068043296,6.290700577214882,14,cesaro,1.7907051020231104
200,500,40,19.865,489.6289068043296,6.290700577214882,14,support-oracle,0.09076856897555086
200,500,40,19.865,489.6289068043296,6.290700577214882,15,MLE,22.257115376428867
200,500,40,19.865,489.6289068043296,6.290700577214882,15,add-one,2.0339400980882094
200,500,40,19.865,489.6289068043296,6.290700577214882,15,add-half,2.0113551858825676
200,500,40,19.865,489.6289068043296,6.290700577214882,15,adaptive,2.403379080892481
200,500,40,19.865,489.6289068043296,6.290700577214882,15,cesaro,2.2363307140211703
200,500,40,19.865,489.6289068043296,6.290700577214882,15,support-oracle,0.06053102202482474
200,500,40,19.865,489.6289068043296,6.290700577214882,16,MLE,23.310192996724222
200,500,40,19.865,489.6289068043296,6.290700577214882,16,add-one,2.0185488630929815
200,500,40,19.865,489.6289068043296,6.290700577214882,16,add-half,2.007916840584796
200,500,40,19.865,489.6289068043296,6.290700577214882,16,adaptive,2.5293947433919217
200,500,40,19.865,489.6289068043296,6.290700577214882,16,cesaro,2.0318610313125007
200,500,40,19.865,489.6289068043296,6.290700577214882,16,support-oracle,0.03185365335879364
200,500,40,19.865,489.6289068043296,6.290700577214882,17,MLE,21.076275711228426
200,500,40,19.865,489.6289068043296,6.290700577214882,17,add-one,1.6835551117193819
200,500,40,19.865,489.6289068043296,6.290700577214882,17,add-half,1.6566343280784062
200,500,40,19.865,489.6289068043296,6.290700577214882,17,adaptive,1.9867649847357929
200,500,40,19.865,489.6289068043296,6.290700577214882,17,cesaro,1.8194571759074125
200,500,40,19.865,489.6289068043296,6.290700577214882,17,support-oracle,0.08029636407065288
200,500,40,19.865,489.6289068043296,6.290700577214882,18,MLE,22.56533391154065
200,500,40,19.865,489.6289068043296,6.290700577214882,18,add-one,2.9314050970090353
200,500,40,19.865,489.6289068043296,6.290700577214882,18,add-half,2.895821375540348
200,500,40,19.865,489.6289068043296,6.290700577214882,18,adaptive,3.1585489633080277
200,500,40,19.865,489.6289068043296,6.290700577214882,18,cesaro,2.854812103665969
200,500,40,19.865,489.6289068043296,6.290700577214882,18,support-oracle,0.07246032792714363
200,500,40,19.865,489.6289068043296,6.290700577214882,19,MLE,1.9900858740688615e-10
200,500,40,19.865,489.6289068043296,6.290700577214882,19,add-one,4.61015772749913
200,500,40,19.865,489.6289068043296,6.290700577214882,19,add-half,4.209655408733095
200,500,40,19.865,489.6289068043296,6.290700577214882,19,adaptive,0.6881596390489063
200,500,40,19.865,489.6289068043296,6.290700577214882,19,cesaro,1.2995480192489686
200,500,40,19.865,489.6289068043296,6.290700577214882,19,support-oracle,-0.0
200,500,40,19.865,489.6289068043296,6.290700577214882,20,MLE,15.24643362954502
200,500,40,19.865,489.6289068043296,6.290700577214882,20,add-one,3.4215709127431264
200,500,40,19.865,489.6289068043296,6.290700577214882,20,add-half,3.2692371659428723
200,500,40,19.865,489.6289068043296,6.290700577214882,20,adaptive,2.535978427937377
200,500,40,19.865,489.6289068043296,6.290700577214882,20,cesaro,2.6108686807124437
200,500,40,19.865,489.6289068043296,6.290700577214882,20,support-oracle,0.14834174943487533
200,500,40,19.865,489.6289068043296,6.290700577214882,21,MLE,19.596999631042184
200,500,40,19.865,489.6289068043296,6.290700577214882,21,add-one,2.127151644731748
200,500,40,19.865,489.6289068043296,6.290700577214882,21,add-half,2.069000579735072
200,500,40,19.865,489.6289068043296,6.290700577214882,21,adaptive,2.283268125278362
200,500,40,19.865,489.6289068043296,6.290700577214882,21,cesaro,2.2829249041229267
200,500,40,19.865,489.6289068043296,6.290700577214882,21,support-oracle,0.15588025350275148
200,500,40,19.865,489.6289068043296,6.290700577214882,22,MLE,22.56533391154065
200,500,40,19.865,489.6289068043296,6.290700577214882,22,add-one,2.9314050970090353
200,500,40,19.865,489.6289068043296,6.290700577214882,22,add-half,2.895821375540348
200,500,40,19.865,489.6289068043296,6.290700577214882,22,adaptive,3.1585489633080277
200,500,40,19.865,489.6289068043296,6.290700577214882,22,cesaro,3.026650255869831
200,500,40,19.865,489.6289068043296,6.290700577214882,22,support-oracle,0.07246032792714363
200,500,40,19.865,489.6289068043296,6.290700577214882,23,MLE,23.31093145455736
200,500,40,19.865,489.6289068043296,6.290700577214882,23,add-one,1.9121074511567442
200,500,40,19.865,489.6289068043296,6.290700577214882,23,add-half,1.9030886850468636
200,500,40,19.865,489.6289068043296,6.290700577214882,23,adaptive,2.441296134084991
200,500,40,19.865,489.6289068043296,6.290700577214882,23,cesaro,2.058584703600045
200,500,40,19.865,489.6289068043296,6.290700577214882,23,support-oracle,0.02880819213080743
200,500,40,19.865,489.6289068043296,6.290700577214882,24,MLE,22.208144457831224
200,500,40,19.865,489.6289068043296,6.290700577214882,24,add-one,2.072451602006597
200,500,40,19.865,489.6289068043296,6.290700577214882,24,add-half,2.0485151394405965
200,500,40,19.865,489.6289068043296,6.290700577214882,24,adaptive,2.428817340356598
200,500,40,19.865,489.6289068043296,6.290700577214882,24,cesaro,2.109454052377124
200,500,40,19.865,489.6289068043296,6.290700577214882,24,support-oracle,0.06259965577158155
200,500,40,19.865,489.6289068043296,6.290700577214882,25,MLE,1.9800960870952622e-10
200,500,40,19.865,489.6289068043296,6.290700577214882,25,add-one,3.9219733362813143
200,500,40,19.865,489.6289068043296,6.290700577214882,25,add-half,3.5263605246161616
200,500,40,19.865,489.6289068043296,6.290700577214882,25,adaptive,0.6831968497067772
200,500,40,19.865,489.6289068043296,6.290700577214882,25,cesaro,1.004039135731205
200,500,40,19.865,489.6289068043296,6.290700577214882,25,support-oracle,0.0
200,500,40,19.865,489.6289068043296,6.290700577214882,26,MLE,1.9661128563728325
200,500,40,19.865,489.6289068043296,6.290700577214882,26,add-one,1.9661128563728325
200,500,40,19.865,489.6289068043296,6.290700577214882,26,add-half,1.9661128563728325
200,500,40,19.865,489.6289068043296,6.290700577214882,26,adaptive,1.9661128563728325
200,500,40,19.865,489.6289068043296,6.290700577214882,26,cesaro,1.966112856372845
200,500,40,19.865,489.6289068043296,6.290700577214882,26,support-oracle,-8.881784197001252e-16
200,500,40,19.865,489.6289068043296,6.290700577214882,27,MLE,20.3352743081325
200,500,40,19.865,489.6289068043296,6.290700577214882,27,add-one,1.953385428044283
200,500,40,19.865,489.6289068043296,6.290700577214882,27,add-half,1.9104242665001272
200,500,40,19.865,489.6289068043296,6.290700577214882,27,adaptive,2.128471757898143
200,500,40,19.865,489.6289068043296,6.290700577214882,27,cesaro,2.1372972735759723
200,500,40,19.865,489.6289068043296,6.290700577214882,27,support-oracle,0.09924671141497088
200,500,40,19.865,489.6289068043296,6.290700577214882,28,MLE,0.14384103642390011
200,500,40,19.865,489.6289068043296,6.290700577214882,28,add-one,3.5852520424443526
200,500,40,19.865,489.6289068043296,6.290700577214882,28,add-half,3.122129680279661
200,500,40,19.865,489.6289068043296,6.290700577214882,28,adaptive,0.5426670838611335
200,500,40,19.865,489.6289068043296,6.290700577214882,28,cesaro,0.5733020761614048
200,500,40,19.865,489.6289068043296,6.290700577214882,28,support-oracle,0.087176693572389
200,500,40,19.865,489.6289068043296,6.290700577214882,29,MLE,22.257115376428867
200,500,40,19.865,489.6289068043296,6.290700577214882,29,add-one,2.0339400980882094
200,500,40,19.865,489.6289068043296,6.290700577214882,29,add-half,2.0113551858825676
200,500,40,19.865,489.6289068043296,6.290700577214882,29,adaptive,2.403379080892481
200,500,40,19.865,489.6289068043296,6.290700577214882,29,cesaro,2.236006996763798
200,500,40,19.865,489.6289068043296,6.290700577214882,29,support-oracle,0.06053102202482474
200,500,40,19.865,489.6289068043296,6.290700577214882,30,MLE,21.280806136801623
200,500,40,19.865,489.6289068043296,6.290700577214882,30,add-one,1.5779597732562536
200,500,40,19.865,489.6289068043296,6.290700577214882,30,add-half,1.5577696082176038
200,500,40,19.865,489.6289068043296,6.290700577214882,30,adaptive,2.0249013875317923
200,500,40,19.865,489.6289068043296,6.290700577214882,30,cesaro,1.877951261941993
200,500,40,19.865,489.6289068043296,6.290700577214882,30,support-oracle,0.10248237561076579
200,500,40,19.865,489.6289068043296,6.290700577214882,31,MLE,20.73052683382124
200,500,40,19.865,489.6289068043296,6.290700577214882,31,add-one,1.8245029881074024
200,500,40,19.865,489.6289068043296,6.290700577214882,31,add-half,1.7898590595500816
200,500,40,19.865,489.6289068043296,6.290700577214882,31,adaptive,2.0660237477492527
200,500,40,19.865,489.6289068043296,6.290700577214882,31,cesaro,2.0262551404438214
200,500,40,19.865,489.6289068043296,6.290700577214882,31,support-oracle,0.08990713957514673
200,500,40,19.865,489.6289068043296,6.290700577214882,32,MLE,16.85997033510897
200,500,40,19.865,489.6289068043296,6.290700577214882,32,add-one,3.285459167986502
200,500,40,19.865,489.6289068043296,6.290700577214882,32,add-half,3.1601564283934587
200,500,40,19.865,489.6289068043296,6.290700577214882,32,adaptive,2.6613315722661732
200,500,40,19.865,489.6289068043296,6.290700577214882,32,cesaro,2.8817377103662776
200,500,40,19.865,489.6289068043296,6.290700577214882,32,support-oracle,0.1446215275432874
200,500,40,19.865,489.6289068043296,6.290700577214882,33,MLE,1.9900858740688615e-10
200,500,40,19.865,489.6289068043296,6.290700577214882,33,add-one,3.708682081410116
200,500,40,19.865,489.6289068043296,6.290700577214882,33,add-half,3.1403135023650988
200,500,40,19.865,489.6289068043296,6.290700577214882,33,adaptive,0.22189433191377791
200,500,40,19.865,489.6289068043296,6.290700577214882,33,cesaro,0.5959790308814198
200,500,40,19.865,489.6289068043296,6.290700577214882,33,support-oracle,-0.0
200,500,40,19.865,489.6289068043296,6.290700577214882,34,MLE,20.497254427391674
200,500,40,19.865,489.6289068043296,6.290700577214882,34,add-one,2.2593227082079865
200,500,40,19.865,489.6289068043296,6.290700577214882,34,add-half,2.2099720914123875
200,500,40,19.865,489.6289068043296,6.290700577214882,34,adaptive,2.3815634063035924
200,500,40,19.865,489.6289068043296,6.290700577214882,34,cesaro,2.400736835540596
200,500,40,19.865,489.6289068043296,6.290700577214882,34,support-oracle,0.10097174749100546
200,500,40,19.865,489.6289068043296,6.290700577214882,35,MLE,19.516372545768384
200,500,40,19.865,489.6289068043296,6.290700577214882,35,add-one,1.898812524141496
200,500,40,19.865,489.6289068043296,6.290700577214882,35,add-half,1.8478239445894138
200,500,40,19.865,489.6289068043296,6.290700577214882,35,adaptive,2.007929150232484
200,500,40,19.865,489.6289068043296,6.290700577214882,35,cesaro,1.9775895272897523
200,500,40,19.865,489.6289068043296,6.290700577214882,35,support-oracle,0.11163432651617233
200,500,40,19.865,489.6289068043296,6.290700577214882,36,MLE,14.915293583799475
200,500,40,19.865,489.6289068043296,6.290700577214882,36,add-one,1.9043502289068877
200,500,40,19.865,489.6289068043296,6.290700577214882,36,add-half,1.7944616241906002
200,500,40,19.865,489.6289068043296,6.290700577214882,36,adaptive,1.6339945887743146
200,500,40,19.865,489.6289068043296,6.290700577214882,36,cesaro,1.7888971670391665
200,500,40,19.865,489.6289068043296,6.290700577214882,36,support-oracle,0.1476361796848802
200,500,40,19.865,489.6289068043296,6.290700577214882,37,MLE,16.8796008410517
200,500,40,19.865,489.6289068043296,6.290700577214882,37,add-one,3.2228199316090564
200,500,40,19.865,489.6289068043296,6.290700577214882,37,add-half,3.084774999377824
200,500,40,19.865,489.6289068043296,6.290700577214882,37,adaptive,2.76977772504408
200,500,40,19.865,489.6289068043296,6.290700577214882,37,cesaro,3.0033885989968145
200,500,40,19.865,489.6289068043296,6.290700577214882,37,support-oracle,0.2418054803762435
200,500,40,19.865,489.6289068043296,6.290700577214882,38,MLE,18.917671152335966
