K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,predictor,mean_loss,se_loss,median_loss,mean_ratio_to_rate,reps
100,1000,2,40,1.5,22.84,519.208895688042,2.91457033720711,oracle,0.35349205423781405,0.020406559496014935,0.33865876959305075,0.12128444790821145,100
100,2000,2,40,0.0,20.05,1458.7200023977427,3.092933934951775,MLE,7.740781333595173,0.5498613810928745,8.519728959536161,2.502730900948218,100
100,2000,2,40,0.0,20.05,1458.7200023977427,3.092933934951775,adaptive,0.763451780204495,0.03489369500910793,0.8282436632111838,0.24683740301630425,100
100,2000,2,40,0.0,20.05,1458.7200023977427,3.092933934951775,add-half,0.9971795048503036,0.02215200109142468,0.9978508352032167,0.32240569175489087,100
100,2000,2,40,0.0,20.05,1458.7200023977427,3.092933934951775,add-one,1.170800363324195,0.03207561214304505,1.163098390045234,0.3785403723285315,100
100,2000,2,40,0.0,20.05,1458.7200023977427,3.092933934951775,cesaro,0.9277698070833192,0.030755348742125377,0.9640907573379943,0.2999643143356649,100
100,2000,2,40,0.0,20.05,1458.7200023977427,3.092933934951775,oracle,0.18156702852870069,0.007973355837107626,0.20500394596456212,0.05870381726453904,100
100,500,2,40,2.0,20.34,247.87917636598647,3.17239022070479,MLE,5.264817556830381,0.45398410152504054,3.776014495805015,1.659574387308737,100
100,500,2,40,2.0,20.34,247.87917636598647,3.17239022070479,adaptive,0.9394324456669909,0.0852240169782866,0.5756222965471904,0.29612764518555446,100
100,500,2,40,2.0,20.34,247.87917636598647,3.17239022070479,add-half,1.858245381891576,0.06195778864131488,1.6708465474045346,0.5857556140993088,100
100,500,2,40,2.0,20.34,247.87917636598647,3.17239022070479,add-one,2.203598000776647,0.05279361254321178,2.1081345847810233,0.694617574595564,100
100,500,2,40,2.0,20.34,247.87917636598647,3.17239022070479,cesaro,1.1059219827467501,0.08195156921164136,0.7989660802974126,0.34860843269812325,100
100,500,2,40,2.0,20.34,247.87917636598647,3.17239022070479,oracle,0.546025654310449,0.05040408071601029,0.39996822892003053,0.17211806124819726,100
200,2000,2,40,1.5,21.08,1036.722136042556,3.2708058539212153,MLE,5.8599636242204225,0.4034666363793072,5.769257689210608,1.7915962872559947,100
200,2000,2,40,1.5,21.08,1036.722136042556,3.2708058539212153,adaptive,0.9625006563023639,0.06438449263345367,0.848906314212052,0.29427018884305445,100
200,2000,2,40,1.5,21.08,1036.722136042556,3.2708058539212153,add-half,2.0324697164686008,0.0488592060672608,1.9599201009609208,0.6213972358010698,100
200,2000,2,40,1.5,21.08,1036.722136042556,3.2708058539212153,add-one,2.39275602261292,0.04579981237379391,2.3282140380722476,0.7315493885839653,100
200,2000,2,40,1.5,21.08,1036.722136042556,3.2708058539212153,cesaro,1.112021525771919,0.05812880362316445,0.9520529813553082,0.3399839597445898,100
200,2000,2,40,1.5,21.08,1036.722136042556,3.2708058539212153,oracle,0.30906936567011295,0.024202585676560372,0.24509642934006004,0.09449333878976163,100
100,1000,2,40,1.0,21.05,709.9657340283023,3.5410692812343316,MLE,9.313072756923177,0.4870461472020053,9.659551597440824,2.6300170985857876,100
100,1000,2,40,1.0,21.05,709.9657340283023,3.5410692812343316,adaptive,0.9855781204922252,0.04777085542527065,0.949907181835699,0.2783278276184069,100
100,1000,2,40,1.0,21.05,709.9657340283023,3.5410692812343316,add-half,1.3588287347403363,0.039321284785372355,1.2739707709620776,0.3837340155814972,100
100,1000,2,40,1.0,21.05,709.9657340283023,3.5410692812343316,add-one,1.5781559018999602,0.04281223562258691,1.4635119874427398,0.4456721336301709,100
100,1000,2,40,1.0,21.05,709.9657340283023,3.5410692812343316,cesaro,1.0787875132337361,0.043020862275025225,1.0235765968861523,0.3046502136941237,100
