K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,predictor,mean_loss,se_loss,median_loss,mean_ratio_to_rate,reps
200,2000,2,40,7.0,21.04,84.91810019674864,0.4803885993223792,add-one,1.0972523648445212,0.08398818628479181,0.9128908526963375,2.2840932661438473,100
200,2000,2,40,7.0,21.04,84.91810019674864,0.4803885993223792,cesaro,0.1202799555086769,0.05307854868375359,0.04072719865206644,0.25038053708672514,100
200,2000,2,40,7.0,21.04,84.91810019674864,0.4803885993223792,oracle,0.12022866122450017,0.0252403358402701,0.04119109603523714,0.2502737604391338,100
200,500,2,40,10.0,20.855,18.818728643275488,0.4870865714557693,MLE,0.07086943974176846,0.052723668993585805,0.019496336350627266,0.1454965993621195,100
200,500,2,40,10.0,20.855,18.818728643275488,0.4870865714557693,adaptive,0.06762257705491993,0.05276976268014342,0.010088112838521977,0.13883071514949477,100
200,500,2,40,10.0,20.855,18.818728643275488,0.4870865714557693,add-half,0.729189535263481,0.053439048476870046,0.5848649203685662,1.4970429857758791,100
200,500,2,40,10.0,20.855,18.818728643275488,0.4870865714557693,add-one,1.1125714314611848,0.05300061485674351,0.949269643267278,2.2841348882520234,100
200,500,2,40,10.0,20.855,18.818728643275488,0.4870865714557693,cesaro,0.10075897219413298,0.05243449812545634,0.04439752514536526,0.2068605009844386,100
200,500,2,40,10.0,20.855,18.818728643275488,0.4870865714557693,oracle,0.14378244287448078,0.035653498609494225,0.10408919349448557,0.29518868164391016,100
200,2000,2,40,6.0,20.195,92.94381512471904,0.517397159977708,MLE,0.14943198089758777,0.05294748563088688,0.034308847378694496,0.28881484564783083,100
200,2000,2,40,6.0,20.195,92.94381512471904,0.517397159977708,adaptive,0.10126018944058801,0.05226966898312195,0.022050640681649167,0.19571075621085898,100
